xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.75362012,11.608701,0
0.75415046,11.638824,0
0.7546808,11.668897,0
0.75521114,11.698919,0
0.75574149,11.728889,0
0.75627183,11.758806,0
0.75680217,11.788669,0
0.75733251,11.818478,0
0.75786285,11.848232,0
0.75839319,11.87793,0
0.75892353,11.907571,0
0.75945387,11.937155,0
0.75998421,11.96668,0
0.76051456,11.996146,0
0.7610449,12.025553,0
0.76157524,12.054898,0
0.76210558,12.084182,0
0.76263592,12.113404,0
0.76316626,12.142563,0
0.7636966,12.171658,0
0.76422694,12.200688,0
0.76475728,12.229652,0
0.76528763,12.258551,0
0.76581797,12.287382,0
0.76634831,12.316145,0
0.76687865,12.34484,0
0.76740899,12.373465,0
0.76793933,12.40202,0
0.76846967,12.430504,0
0.76900001,12.458916,0
0.76953035,12.487256,0
0.7700607,12.515522,0
0.77059104,12.543714,0
0.77112138,12.571831,0
0.77165172,12.599872,0
0.77218206,12.627837,0
0.7727124,12.655724,0
0.77324274,12.683533,0
0.77377308,12.711263,0
0.77430342,12.738913,0
0.77483377,12.766483,0
0.77536411,12.793972,0
0.77589445,12.821379,0
0.77642479,12.848703,0
0.77695513,12.875943,0
0.77748547,12.903099,0
0.77801581,12.930169,0
0.77854615,12.957154,0
0.77907649,12.984052,0
0.77960683,13.010862,0
0.78013718,13.037584,0
0.78066752,13.064218,0
0.78119786,13.090761,0
0.7817282,13.117214,0
0.78225854,13.143575,0
0.78278888,13.169845,0
0.78331922,13.196021,0
0.78384956,13.222104,0
0.7843799,13.248092,0
0.78491025,13.273986,0
0.78544059,13.299783,0
0.78597093,13.325484,0
0.78650127,13.351087,0
0.78703161,13.376592,0
0.78756195,13.401999,0
0.78809229,13.427305,0
0.78862263,13.452511,0
0.78915297,13.477616,0
0.78968332,13.502619,0
0.79021366,13.52752,0
0.790744,13.552317,0
0.79127434,13.57701,0
0.79180468,13.601598,0
0.79233502,13.626081,0
0.79286536,13.650457,0
0.7933957,13.674726,0
0.79392604,13.698888,0
0.79445639,13.722941,0
0.79498673,13.746885,0
0.79551707,13.770718,0
0.79604741,13.794442,0
0.79657775,13.818053,0
0.79710809,13.841553,0
0.79763843,13.86494,0
0.79816877,13.888214,0
0.79869911,13.911373,0
0.79922946,13.934418,0
0.7997598,13.957347,0
0.80029014,13.980159,0
0.80082048,14.002855,0
0.80135082,14.025433,0
0.80188116,14.047892,0
0.8024115,14.070233,0
0.80294184,14.092454,0
0.80347218,14.114554,0
0.80400252,14.136534,0
0.80453287,14.158391,0
0.80506321,14.180127,0
0.80559355,14.201739,0
0.80612389,14.223227,0
0.80665423,14.244591,0
0.80718457,14.26583,0
0.80771491,14.286943,0
0.80824525,14.30793,0
0.80877559,14.32879,0
0.80930594,14.349522,0
0.80983628,14.370126,0
0.81036662,14.390601,0
0.81089696,14.410946,0
0.8114273,14.431161,0
0.81195764,14.451246,0
0.81248798,14.471198,0
0.81301832,14.491019,0
0.81354866,14.510707,0
0.81407901,14.530262,0
0.81460935,14.549683,0
0.81513969,14.568969,0
0.81567003,14.58812,0
0.81620037,14.607135,0
0.81673071,14.626014,0
0.81726105,14.644756,0
0.81779139,14.663361,0
0.81832173,14.681827,0
0.81885208,14.700155,0
0.81938242,14.718344,0
0.81991276,14.736392,0
0.8204431,14.754301,0
0.82097344,14.772068,0
0.82150378,14.789694,0
0.82203412,14.807177,0
0.82256446,14.824518,0
0.8230948,14.841716,0
0.82362515,14.85877,0
0.82415549,14.87568,0
0.82468583,14.892445,0
0.82521617,14.909065,0
0.82574651,14.925539,0
0.82627685,14.941866,0
0.82680719,14.958047,0
0.82733753,14.97408,0
0.82786787,14.989965,0
0.82839821,15.005701,0
0.82892856,15.021289,0
0.8294589,15.036727,0
0.82998924,15.052016,0
0.83051958,15.067153,0
0.83104992,15.08214,0
0.83158026,15.096976,0
0.8321106,15.111659,0
0.83264094,15.126191,0
0.83317128,15.140569,0
0.83370163,15.154794,0
0.83423197,15.168866,0
0.83476231,15.182783,0
0.83529265,15.196546,0
0.83582299,15.210153,0
0.83635333,15.223605,0
0.83688367,15.236901,0
0.83741401,15.250041,0
0.83794435,15.263024,0
0.8384747,15.275849,0
0.83900504,15.288517,0
0.83953538,15.301027,0
0.84006572,15.313379,0
0.84059606,15.325571,0
0.8411264,15.337605,0
0.84165674,15.349478,0
0.84218708,15.361192,0
0.84271742,15.372745,0
0.84324777,15.384138,0
0.84377811,15.395369,0
0.84430845,15.406439,0
0.84483879,15.417347,0
0.84536913,15.428092,0
0.84589947,15.438676,0
0.84642981,15.449096,0
0.84696015,15.459353,0
0.84749049,15.469446,0
0.84802084,15.479375,0
0.84855118,15.48914,0
0.84908152,15.498741,0
