rmsT
0.9486019
0.96987776
1.0098908
0.72749992
0.5361007
0.92095969
0.6680032
0.7728899
1.087246
0.77060471
0.90877415
0.80512289
1.0433967
0.46965144
0.40757322
0.95377992
0.74021136
0.8823848
0.74223642
0.89741596
0.85188903
1.0295001
0.94384385
1.0445133
1.0104598
0.98808416
0.92901637
0.86496098
0.85251622
0.95483687
0.22634918
0.91740039
0.48314461
0.89375885
1.0894451
0.99158097
0.93113427
1.0730847
0.4973631
0.99433417
0.83841301
1.0020896
0.98247264
0.89760208
0.88856548
0.91257489
0.94272955
0.91568487
0.68763348
0.9712316
0.50924416
0.73319258
0.81044053
0.9478413
0.92078727
0.94125716
0.77661899
0.8316561
0.4374848
0.77138207
0.61475412
0.97784035
0.755854
0.56290371
0.4444757
0.81449046
0.91115219
0.87171825
0.86548836
0.61360469
1.0076731
0.54998051
0.95198261
0.8720415
0.88625965
0.84302167
0.84770464
0.62333221
0.95965155
1.0047303
0.99428669
0.67666821
0.24680868
0.72624356
0.60836058
0.91294521
0.85333986
0.91057525
0.24490372
0.8207424
1.0732067
0.95533473
0.9750171
0.59799417
1.0483252
0.54716176
1.0274858
0.77037486
1.0969
0.51715663
0.96679315
0.77106616
0.84656717
0.62155304
0.68183958
1.091724
0.80402114
0.76200471
1.0478751
0.98789542
0.42536976
0.36145132
0.342583
0.88448418
0.9358213
0.83239317
0.83555438
0.66113025
0.99657352
0.61567325
0.89564051
0.25710653
0.67553248
0.96277656
0.84655847
0.68567955
0.79406259
0.84261826
1.0312765
0.8715411
0.6485075
0.86110352
0.70590548
0.92337799
0.81301823
1.0592527
0.73081266
0.89690495
0.82003363
0.95986224
1.0015531
0.93961338
0.9949158
0.9061316
0.68051843
0.86039233
1.0376602
0.92940171
0.53218725
0.42511233
0.89587519
0.94165001
0.87769523
0.81995721
1.0490866
0.9381361
1.0268431
0.98009677
0.89628679
1.075484
0.78460682
0.57543823
0.93497705
0.30262212
1.0898244
0.89260603
0.94020493
1.040963
0.64964407
1.0637273
0.75894828
0.8178935
0.9336387
0.98716728
0.27409058
0.98875815
0.1291416
0.80991406
0.64993247
0.95862154
0.99772849
0.19741588
0.74776117
0.91097849
0.87752418
0.91620648
0.24392714
0.57094889
1.0229758
0.47613562
0.84819333
1.0071595
0.76818703
0.56753812
0.46096903
0.92350748
0.16766271
0.82721134
0.93200782
1.0327853
0.46239187
0.23739441
0.86662664
0.93506243
0.45427444
0.96396621
1.0389835
0.70120744
0.86559178
0.44859677
0.7020169
0.56756332
0.84313179
1.0652017
0.9043649
0.45885743
0.61467181
0.74805622
0.72438427
0.60412192
1.0175981
0.78075417
0.98883034
1.0736778
0.89956562
0.97565746
0.65881851
1.0588939
0.89942385
0.58790189
0.89256749
0.34114773
0.87670611
1.0933661
1.0195341
0.93924302
0.81161297
0.78956675
0.95391135
0.73033293
0.90987828
0.92043716
0.93217835
0.95244671
0.57005769
1.0806801
0.8305344
1.0920606
0.68902546
0.80691994
0.89571865
1.0351094
0.53399362
0.90012108
0.68119244
0.87231782
0.95515925
0.1745774
0.90370115
0.69065245
0.92305815
0.85051533
0.92941012
0.21293602
0.70183694
0.88364968
0.96444999
1.0199152
1.042099
0.80159627
0.80584417
0.85671893
0.96851805
0.80744668
0.72815037
0.4677361
0.62434321
0.69291946
0.72050137
0.68422027
0.63067004
0.83518074
1.0986171
0.91611275
0.83420375
0.83831147
0.76829362
0.53426372
0.50432262
0.90697436
0.78962234
0.72913607
1.0376498
0.92211755
0.97204568
0.94641266
0.30133551
0.26016281
0.90482722
1.0099715
0.92370604
0.72513862
0.86716118
0.33984907
0.93844878
0.94134482
0.82768835
0.38320459
1.0306931
0.87144608
0.3531765
1.0727567
0.74533949
0.94306722
1.0152512
0.85427935
1.0274814
0.85392914
0.85751864
0.58245061
0.87117452
0.78076793
0.86323936
1.0271023
0.93808012
0.6412988
0.83107463
0.90879177
0.95264584
0.75265157
0.18058002
0.51825197
0.69699128
0.8491418
0.86857532
1.0047281
0.59294062
0.51972952
0.86160915
0.64100406
0.90680347
0.41584917
0.78007336
0.94703511
0.88103166
0.5820915
0.81177541
0.97546263
0.87343271
0.93241597
1.215104
0.89105623
0.88078577
0.76649848
0.91008435
1.054574
0.85733752
0.9401655
0.90608821
0.20799948
0.87696604
0.91402387
0.62095394
0.66769608
0.97507623
0.64253477
0.62460171
0.95971785
0.97164575
0.76097055
0.82464608
0.65551682
0.56008687
0.92258858
0.48924577
0.44201602
1.0549222
0.82427753
0.90492007
0.85365584
0.83352268
0.69557611
0.97843966
0.86001756
0.61062894
0.93362991
0.87880176
0.7507678
0.9742497
0.88259975
0.17136123
1.012737
0.81395016
1.0195441
0.89334644
0.95023078
0.98605033
0.61306366
0.89765215
0.85404759
0.8550256
0.8243244
0.7834744
1.0103057
1.0374198
0.9355517
0.43920981
0.91893891
0.88278601
0.89378421
0.84540933
1.0638836
1.0321169
1.0258162
0.46486602
0.97521482
0.73590385
1.0268244
0.63699112
0.73108075
0.65287191
0.72239636
0.39695588
0.79831984
0.85247074
0.96216591
0.8697172
0.87990717
0.89535451
0.42406918
0.7507364
1.0353716
0.94041109
0.95071151
0.76918574
0.67822216
0.62388431
0.65039601
0.40528574
0.37661297
0.98140583
0.62465019
0.93279276
0.6883513
0.48775493
0.92979341
1.0198897
0.91326451
0.81802146
0.97520986
0.62408483
0.70674954
0.97068022
0.62699088
1.0053487
0.95374895
0.92556123
0.90965256
0.98414947
0.78022308
0.86802001
0.59536526
0.67342149
0.56788055
1.0528254
1.0529855
0.63102608
1.0264791
0.59410821
1.030828
0.99833858
0.90753876
0.87985035
0.9387906
0.9008389
0.58385465
0.93542708
0.84205819
0.85849112
0.51250294
0.74004696
1.0175187
0.71731755
0.82679096
1.0624861
1.0182503
1.0472544
0.65019533
0.80748155
0.68652527
0.80013141
0.85865448
0.68762994
0.72426122
0.8105148
0.73483546
0.49252741
1.0021594
0.45611856
0.9405184
0.81214405
1.048196
0.47995812
0.71802681
0.77606274
0.44659944
0.6390386
0.90523488
1.0396971
0.51901025
0.81425916
0.84338276
0.79499885
0.87580361
0.90582203
0.76064561
0.2210946
0.64870135
0.69104532
0.9794321
0.96594738
1.0609234
0.58144849
0.59435771
0.50241037
0.95227827
0.69846697
0.61036027
1.0341619
0.9231064
0.31124293
0.81125386
1.0580647
0.26150097
1.0064644
0.66208241
0.77899857
0.91858601
0.76999756
1.0655406
0.65153498
0.57671776
0.33206658
0.93787846
0.82711582
0.72805826
0.52199733
0.84244246
0.38335213
0.86844495
0.86691057
0.90863798
0.94919515
0.94869717
0.79426616
0.67785142
0.55403541
0.65120123
1.0761971
0.95461876
1.0445848
0.90992297
0.62448979
0.84450626
0.89508404
0.74867414
0.44546595
0.52307856
0.62899027
0.81722458
0.87212156
0.9627593
0.67194526
1.0877298
0.99149888
0.94642218
0.78164515
1.020765
0.99160324
1.0015426
0.44934903
0.53816936
0.98085736
1.0585821
1.0193149
1.0107502
0.96496777
1.0516142
0.79007976
1.0183484
0.8560954
0.95631485
0.94372399
0.39778278
0.8847285
0.94544792
0.66171274
0.6569207
0.74260358
0.7486076
0.86589539
0.88850156
0.72880532
0.9450405
0.73539662
0.14984208
0.84953563
1.0787604
1.035032
0.63096898
0.23454079
0.82520869
0.97962962
0.66550156
0.93395137
0.72159612
0.63804869
0.7530685
0.45628927
0.98893643
0.90072399
0.8438113
1.0175894
0.95584888
0.70259636
0.96757339
0.82947711
0.9632547
0.75110356
0.66456974
0.76265352
0.95678702
0.79484979
0.94498197
0.92842209
0.91609565
1.0392798
0.64711325
0.48745639
0.94202308
0.97138723
0.90524957
0.98424144
0.6605835
0.60360785
0.68407086
0.86291738
1.0437355
0.88437014
0.99730619
0.52498591
0.71287749
0.83231591
1.0032261
0.82764205
0.9221921
0.6087881
0.20828849
0.6336628
0.7362446
1.0086515
0.78596847
0.71779653
1.0665174
1.0648497
0.99520702
0.77302162
0.81329197
0.72675098
0.99529173
0.52674958
0.31636375
0.95479642
0.55067106
0.44165915
0.96360491
0.93756534
0.58980197
0.59662967
0.98756954
1.0169985
0.95094677
0.65228808
0.97284264
0.9574042
0.8518116
0.72220619
0.2339364
0.86648132
0.70660837
0.99727589
0.54012907
0.56328733
0.8492433
0.8324263
0.95935412
0.78020346
0.94487735
0.61872031
0.95220619
0.14870219
0.94756034
0.88077319
0.94483836
0.80777766
0.69029687
0.83118806
0.69219581
0.96545663
0.89319457
1.0199822
0.65002356
0.4658014
0.40818984
0.80007338
0.62304192
0.3872448
0.8266609
0.8871873
0.87286778
1.0086039
1.0666388
0.71966892
0.98192738
0.72272368
0.75189732
1.0183052
0.8935517
0.75497474
0.72082824
0.98490965
0.75570372
0.9316058
0.79645021
0.88218811
0.96605358
0.55266237
0.90120144
0.58693497
0.12676475
0.83576347
0.8635044
1.0270325
0.6982872
0.95146106
0.7810038
0.442469
0.41059847
0.33858262
0.78618858
0.97829404
0.43753181
0.86982089
0.87831536
0.99626829
1.0347422
0.44313239
1.0494617
0.96977501
0.8911959
0.67539388
0.86160165
0.48715246
1.0691082
0.92933515
0.89408957
0.93694137
0.86292003
0.81706625
1.0392436
0.74116651
0.57250107
0.2680452
0.9138422
0.51841229
0.92847102
0.86302723
0.82866759
0.65063926
0.32232988
0.77408784
0.99963815
0.72467411
1.0507246
0.96595248
0.92092185
0.3384496
0.75654604
0.74330724
0.9581893
0.80142436
0.95542676
0.95921253
1.0339205
0.69054413
0.86712769
0.69289496
0.85641998
0.86839654
0.66408483
0.99782347
0.88988207
0.66917932
0.93950138
0.84969386
0.47453699
0.65524701
0.71791429
0.86564499
0.94180503
0.93454415
1.0608516
0.76181576
1.092787
0.90537626
1.0158182
0.87802118
0.46339698
0.92697584
0.87849459
0.59245992
1.0218298
0.57226328
0.99786813
0.71179922
1.0093916
0.82096667
1.0485133
0.96850557
0.91776081
0.97772607
0.81524834
1.0292867
1.0096557
0.93152179
0.96318591
0.85567777
0.58479498
1.0097434
0.79779662
0.99756707
0.70697075
0.61981473
0.4224788
0.83444678
0.77537973
0.86084929
0.88520678
0.59672494
1.0686026
0.93888052
0.99187901
0.8410644
0.46491552
0.83390925
0.48003561
0.89993975
0.94596141
0.58125884
0.85226208
1.1017369
0.48621062
0.74939749
1.0570281
1.0298836
0.85915629
0.43926961
0.94568445
0.41223684
0.35442014
0.99798132
0.97787434
0.90597869
0.79460022
1.1015145
0.87343746
0.80308689
1.0655321
0.65865263
0.66251506
0.7117892
0.56511775
0.23164698
0.94023088
0.92102704
0.82491754
1.0071629
0.93763678
0.9026841
0.94170461
0.34055831
1.0540427
0.6798296
0.98302335
0.60170442
1.0604361
0.61107935
0.90296253
0.63715593
1.0906785
0.50664425
0.739303
1.0145866
0.6229469
0.64036676
0.9700646
1.0313968
1.0118763
0.98642453
1.0671265
0.86210449
0.60560873
0.70756649
0.96015167
0.48389234
0.94259344
0.7812977
0.67133275
0.85253626
0.77967017
0.91441779
0.33979326
0.88651857
0.91524784
0.93291561
0.87499776
0.85524359
0.78983663
0.80760746
0.64321888
