rmsT
1.0851192
0.5694409
0.85955263
0.51490947
0.96079474
0.5606658
0.14035446
0.66759844
0.74029075
0.77969524
0.2695947
0.56880192
1.1334474
0.99766281
0.62317238
0.9334377
0.3997839
1.0161165
0.88238227
0.19297334
1.0184238
0.7834558
0.46025271
0.60648399
1.0329814
0.4440021
1.0003407
0.37108034
0.79808188
0.87332876
0.43967131
1.09624
0.68366495
0.99383506
0.81973232
0.59184359
1.0688816
0.52274016
0.74006835
0.84295393
0.66502645
0.97610423
1.0872131
1.0414634
0.44679704
0.3120614
1.0309665
0.53303271
0.83507197
1.0286838
1.0831946
0.86645604
0.6358547
0.69795518
0.73502335
1.0998852
0.74825992
0.97073454
0.7666743
0.88219865
0.75324042
0.93067224
0.37603518
0.15837931
0.68891326
0.27369127
0.85481695
0.8073195
0.69632817
1.0319328
0.73221213
1.1293317
0.69148351
0.71029226
0.97132893
0.96039528
0.93351671
1.0099705
0.64137406
1.1111023
0.75422673
0.92687308
0.99317293
0.38930881
1.0413956
0.92967822
0.93539692
0.86031421
0.50727759
1.1033382
0.5598108
1.1569353
0.95475099
0.6486721
0.459423
0.77737371
0.6809644
0.60568073
1.1419357
1.0231166
0.734051
0.93655941
0.75691928
1.1438731
0.95853177
0.50583978
0.54920065
0.75980876
0.91064417
0.53414384
0.76976043
0.67184867
0.49776442
0.52349329
0.62139197
0.3956602
1.0155673
0.393803
0.95129711
0.75856392
0.9982037
0.79039774
0.89974757
1.216219
0.97475417
0.84684731
0.82941926
0.75150665
0.68678045
1.2252569
0.88069434
0.72736176
0.57959402
0.6753884
0.87327403
0.90968771
0.67718223
0.94640863
0.61376974
1.1978627
0.95895457
0.81129654
0.40428105
0.61927504
0.29230143
1.0224797
0.71375068
0.91830854
0.82194837
0.7658457
0.54165342
0.80324527
0.54558663
1.2164579
0.74769668
1.090182
0.72064532
0.75529402
0.55844291
0.49743213
0.46242539
0.88095065
0.68421737
0.99791429
0.84695443
0.70389877
1.0450122
0.69800184
1.1118539
0.85718783
0.646676
1.1974921
0.80740311
0.35959352
0.18580474
0.69970868
0.92357591
0.61109739
0.89638033
1.0439
0.54146658
0.83425903
0.88471044
1.0420514
0.85438707
0.56089354
1.0694637
0.7147926
0.74194436
0.82421934
0.6345959
0.97697094
0.98448223
0.22357801
0.32937972
0.32980563
0.63614291
1.0335524
0.45211655
0.99845616
0.61151633
0.8337756
0.35091875
0.7268859
0.29293457
0.96977741
0.62268878
0.12511661
0.77676651
0.86318754
0.64405022
0.81119454
1.1033921
0.78864195
0.71407833
0.2991215
0.50554308
0.38659772
0.37624945
1.0530983
0.82457389
0.89789059
0.73559484
1.0611196
0.73510611
0.82815145
0.93358893
0.92068742
0.78444937
0.96468788
1.0049087
0.86669457
0.98822141
0.81993871
1.0198215
0.51140814
0.98584328
0.45280687
0.89112303
0.99724237
0.95248558
1.0588971
0.40476472
0.82579715
0.87937203
0.24230761
0.68296315
0.72791082
0.80491309
0.80882026
0.87312255
0.95558977
0.46599972
0.38833076
0.84455321
1.026016
0.90775202
0.52423122
1.084093
0.93551735
0.87687444
0.99366527
0.7454693
0.82463041
0.97177439
0.75329199
0.82425772
0.33016775
1.04689
0.76735948
0.77365201
0.32613544
1.0224902
0.83340532
0.92750305
0.41325645
0.95210295
0.70836
1.0013515
0.57316678
0.87433281
0.70339162
0.86768056
0.32500911
0.85128254
0.73968592
0.86177658
0.88269312
0.29426109
0.6673137
0.72038153
1.025738
0.89418178
0.32795241
1.0537165
0.74335976
0.472721
1.1104148
0.73577382
0.19812553
0.79529083
0.78953796
0.58044441
0.76070141
1.1411678
1.0084536
0.73972874
0.28345114
0.86030132
0.89277433
0.44842791
0.57634861
0.99163905
0.65644904
0.6994209
0.098473389
0.43636409
0.35046305
0.4318505
1.1594794
0.28701249
0.6545202
0.79148674
0.83423574
0.51457144
0.85643376
0.80838646
0.40063624
0.83289011
0.29895758
0.86696408
1.1151499
0.74844853
0.96542301
1.0332041
0.71416828
0.73851907
0.88609598
0.20952162
0.90800866
0.4831625
0.48219564
1.0958174
0.27401067
0.78473525
0.342814
0.55476848
0.19092279
0.58212339
0.75292805
0.69783485
0.35834176
0.96478746
0.54522624
0.67254372
0.98041408
0.84955567
0.48528412
0.72762359
0.84799193
1.0609554
0.50101926
0.21451893
1.0924936
0.49415663
0.43246747
0.39483803
0.84603389
0.42415619
0.80691064
0.5744545
0.73252279
0.85239132
0.25692412
0.31869399
0.3725353
0.99980523
0.7269696
0.7529129
0.33543096
0.91263137
1.2223304
0.82141733
0.73720275
0.73085283
0.77028958
0.93121362
0.9625039
0.76543644
0.78441248
1.1228595
0.67459425
0.57702877
0.73831819
0.21899415
0.6639734
0.58030283
0.37134077
0.86753537
0.80465081
1.1675529
0.8545978
0.86333107
1.0491122
1.0044155
0.34780137
1.0333431
0.75661172
0.8408271
0.95359566
0.39238721
0.90041953
0.7512434
0.91045246
1.092531
1.1925656
1.0136083
0.3437691
1.1022944
1.0580171
0.92222521
0.27340927
1.0811806
1.1217817
0.38172129
1.0094769
0.51391321
0.64864704
1.0153749
0.25432179
0.54416285
1.0093903
0.30554792
0.84851248
0.23024289
0.38953942
0.88877717
0.54642038
1.0608121
0.83761879
0.67177583
1.1609255
0.90936961
0.6204851
0.77764927
0.66244371
0.54496759
1.0332804
0.51189772
0.99983295
0.49773969
0.32462831
0.96432704
0.63868109
0.91616957
0.73171503
0.9596483
0.7834393
0.95061965
0.71061187
0.50104854
0.31655348
0.95969247
0.3482241
0.95483158
0.44533361
0.50985307
1.0658878
0.38844836
0.94764074
0.83437066
0.64481349
0.29948292
1.1129352
0.95655496
0.67871049
0.83493767
0.7129133
0.23270306
0.76218612
0.88753263
1.0530893
0.8035301
0.69777392
0.83494191
0.69703057
0.94161934
0.45567454
1.0894831
0.61725064
0.21702816
1.0105772
0.84195995
0.64562393
0.089800761
0.6502655
0.79013421
0.85832907
0.8637212
0.67647284
0.89828176
0.62179447
0.9662301
1.0781174
0.8862459
1.1820981
0.91566745
0.70332093
1.1781468
0.95282987
0.82695743
0.87536597
1.0189261
0.68090625
0.95548728
1.0054462
1.0255272
0.70945497
0.81013476
0.68087993
0.1727475
0.48486566
1.058816
0.98628783
1.0235904
0.53402005
1.159923
0.72192726
0.45252679
0.81711029
0.48340716
1.0162669
0.38715346
0.51705119
0.75952563
0.34945209
0.98278316
0.88350909
1.0689679
1.004643
0.74929684
0.66631333
0.53672802
0.63729898
0.64414569
0.50909887
0.78452687
0.74267244
0.62345052
0.89432656
0.51352506
0.70196216
0.4909196
0.85623594
0.85169799
0.75095377
0.61146577
0.76040394
0.4676957
0.6329176
0.76857953
0.78889252
0.78381591
0.9355565
0.81653337
0.61372785
0.66839127
0.76772292
1.0302108
0.88621212
0.64361786
1.0285831
1.0024343
0.38395532
0.9864948
0.54936668
0.73683227
0.84530872
0.75134722
0.63217767
1.013913
0.28307896
0.80711051
0.46139218
1.0041127
0.80495892
0.77038697
0.69506619
0.41653242
0.8899585
0.95857431
0.6242342
0.84585692
0.50167862
1.2976923
0.86583377
0.627354
0.97769921
0.70100222
1.196621
0.30294897
0.40350011
1.0317569
0.46157837
0.34223384
0.56864323
0.26145711
0.54097832
0.88029715
0.42619223
0.73695601
0.53518583
1.2081781
0.80696433
0.55488059
0.55619435
0.76152611
0.65973672
0.29214434
1.0788346
0.30951819
0.96794206
0.77116131
0.75113927
0.5010925
1.1521708
0.77455088
0.83264898
1.0513399
1.0676275
0.68314956
0.58757478
0.80287362
0.44195501
1.1348956
0.52461224
0.56139548
0.89153624
0.21685926
0.94254136
0.43304893
0.97567254
0.62237787
0.43805444
1.1788999
0.7402863
0.94409681
0.87643738
0.49832689
0.71564211
0.72507024
0.76437763
0.7563674
1.1144087
0.92098422
0.44960893
0.88541485
0.95896037
0.29436923
0.93037165
0.69550187
1.003898
0.73298191
0.81680743
0.76658407
0.8832085
0.74758332
0.26158888
0.16665763
0.94176541
0.5729432
0.88087021
1.1801901
0.94235609
0.55798707
0.62768049
0.91795667
0.48747358
0.51467613
0.65675838
0.36515775
0.49715856
0.755662
0.78775861
0.89231476
