xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.95225847,107.73767,0
0.95254219,107.97227,0
0.95282591,108.2052,0
0.95310963,108.43645,0
0.95339336,108.66602,0
0.95367708,108.89388,0
0.9539608,109.12004,0
0.95424452,109.34446,0
0.95452824,109.56715,0
0.95481196,109.78808,0
0.95509569,110.00725,0
0.95537941,110.22464,0
0.95566313,110.44024,0
0.95594685,110.65405,0
0.95623057,110.86604,0
0.9565143,111.0762,0
0.95679802,111.28453,0
0.95708174,111.491,0
0.95736546,111.69562,0
0.95764918,111.89837,0
0.9579329,112.09923,0
0.95821663,112.29819,0
0.95850035,112.49525,0
0.95878407,112.69039,0
0.95906779,112.88361,0
0.95935151,113.07488,0
0.95963524,113.2642,0
0.95991896,113.45156,0
0.96020268,113.63694,0
0.9604864,113.82035,0
0.96077012,114.00175,0
0.96105384,114.18116,0
0.96133757,114.35855,0
0.96162129,114.53391,0
0.96190501,114.70724,0
0.96218873,114.87852,0
0.96247245,115.04775,0
0.96275618,115.21491,0
0.9630399,115.38,0
0.96332362,115.543,0
0.96360734,115.70391,0
0.96389106,115.86272,0
0.96417478,116.01941,0
0.96445851,116.17398,0
0.96474223,116.32642,0
0.96502595,116.47673,0
0.96530967,116.62488,0
0.96559339,116.77087,0
0.96587712,116.9147,0
0.96616084,117.05636,0
0.96644456,117.19583,0
0.96672828,117.33311,0
0.967012,117.46819,0
0.96729572,117.60107,0
0.96757945,117.73173,0
0.96786317,117.86017,0
0.96814689,117.98638,0
0.96843061,118.11035,0
0.96871433,118.23208,0
0.96899806,118.35155,0
0.96928178,118.46877,0
0.9695655,118.58372,0
0.96984922,118.69639,0
0.97013294,118.80679,0
0.97041666,118.9149,0
0.97070039,119.02072,0
0.97098411,119.12424,0
0.97126783,119.22545,0
0.97155155,119.32436,0
0.97183527,119.42095,0
0.972119,119.51521,0
0.97240272,119.60715,0
0.97268644,119.69675,0
0.97297016,119.78401,0
0.97325388,119.86893,0
0.9735376,119.9515,0
0.97382133,120.03171,0
0.97410505,120.10957,0
0.97438877,120.18506,0
0.97467249,120.25819,0
0.97495621,120.32894,0
0.97523994,120.39731,0
0.97552366,120.46331,0
0.97580738,120.52691,0
0.9760911,120.58813,0
0.97637482,120.64696,0
0.97665854,120.70339,0
0.97694227,120.75742,0
0.97722599,120.80905,0
0.97750971,120.85828,0
0.97779343,120.90509,0
0.97807715,120.94949,0
0.97836088,120.99148,0
0.9786446,121.03106,0
0.97892832,121.06821,0
0.97921204,121.10294,0
0.97949576,121.13525,0
0.97977948,121.16513,0
0.98006321,121.19259,0
0.98034693,121.21762,0
0.98063065,121.24021,0
0.98091437,121.26038,0
0.98119809,121.27811,0
0.98148182,121.29341,0
0.98176554,121.30627,0
0.98204926,121.3167,0
0.98233298,121.32469,0
0.9826167,121.33025,0
0.98290042,121.33337,0
0.98318415,121.33405,0
0.98346787,121.33229,0
0.98375159,121.3281,0
0.98403531,121.32146,0
0.98431903,121.3124,0
0.98460276,121.30089,0
0.98488648,121.28695,0
0.9851702,121.27058,0
0.98545392,121.25177,0
0.98573764,121.23054,0
0.98602136,121.20687,0
0.98630509,121.18077,0
0.98658881,121.15224,0
0.98687253,121.12128,0
0.98715625,121.0879,0
0.98743997,121.0521,0
0.9877237,121.01388,0
0.98800742,120.97324,0
0.98829114,120.93019,0
0.98857486,120.88472,0
0.98885858,120.83684,0
0.9891423,120.78655,0
0.98942603,120.73386,0
0.98970975,120.67877,0
0.98999347,120.62128,0
0.99027719,120.5614,0
0.99056091,120.49912,0
0.99084464,120.43446,0
0.99112836,120.36742,0
0.99141208,120.29799,0
0.9916958,120.22619,0
0.99197952,120.15202,0
0.99226325,120.07549,0
0.99254697,119.99659,0
0.99283069,119.91533,0
0.99311441,119.83172,0
0.99339813,119.74577,0
0.99368185,119.65747,0
0.99396558,119.56684,0
0.9942493,119.47388,0
0.99453302,119.37858,0
0.99481674,119.28097,0
0.99510046,119.18105,0
0.99538419,119.07882,0
0.99566791,118.97428,0
0.99595163,118.86745,0
0.99623535,118.75833,0
0.99651907,118.64692,0
0.99680279,118.53324,0
0.99708652,118.41729,0
0.99737024,118.29908,0
0.99765396,118.17861,0
0.99793768,118.05589,0
0.9982214,117.93093,0
0.99850513,117.80373,0
0.99878885,117.67431,0
0.99907257,117.54267,0
0.99935629,117.40882,0
0.99964001,117.27277,0
0.99992373,117.13452,0
1.0002075,116.99408,0
1.0004912,116.85146,0
1.0007749,116.70668,0
1.0010586,116.55973,0
1.0013423,116.41063,0
1.0016261,116.25938,0
1.0019098,116.106,0
1.0021935,115.95049,0
1.0024772,115.79286,0
1.002761,115.63313,0
1.0030447,115.47129,0
1.0033284,115.30737,0
1.0036121,115.14136,0
1.0038958,114.97328,0
1.0041796,114.80315,0
1.0044633,114.63096,0
1.004747,114.45673,0
1.0050307,114.28047,0
1.0053144,114.10219,0
1.0055982,113.9219,0
1.0058819,113.73961,0
1.0061656,113.55533,0
1.0064493,113.36907,0
1.0067331,113.18085,0
1.0070168,112.99066,0
1.0073005,112.79853,0
1.0075842,112.60447,0
1.0078679,112.40848,0
1.0081517,112.21058,0
1.0084354,112.01077,0
1.0087191,111.80908,0
1.0090028,111.60551,0
1.0092866,111.40007,0
1.0095703,111.19277,0
1.009854,110.98363,0
1.0101377,110.77266,0
1.0104214,110.55987,0
1.0107052,110.34527,0
1.0109889,110.12887,0
1.0112726,109.9107,0
1.0115563,109.69075,0
1.0118401,109.46904,0
1.0121238,109.24558,0
1.0124075,109.0204,0
1.0126912,108.79349,0
1.0129749,108.56487,0
1.0132587,108.33455,0
1.0135424,108.10256,0
1.0138261,107.86889,0
1.0141098,107.63356,0
1.0143935,107.3966,0
1.0146773,107.158,0
1.014961,106.91778,0
1.0152447,106.67596,0
1.0155284,106.43255,0
1.0158122,106.18756,0
1.0160959,105.941,0
1.0163796,105.6929,0
1.0166633,105.44325,0
1.016947,105.19209,0
1.0172308,104.93941,0
1.0175145,104.68524,0
1.0177982,104.42959,0
1.0180819,104.17247,0
1.0183657,103.91389,0
1.0186494,103.65388,0
1.0189331,103.39243,0
1.0192168,103.12958,0
1.0195005,102.86532,0
1.0197843,102.59969,0
1.020068,102.33268,0
1.0203517,102.06432,0
1.0206354,101.79462,0
1.0209191,101.52359,0
1.0212029,101.25124,0
1.0214866,100.9776,0
1.0217703,100.70268,0
1.022054,100.42649,0
1.0223378,100.14904,0
1.0226215,99.870355,0
1.0229052,99.590444,0
1.0231889,99.309322,0
1.0234726,99.027005,0
1.0237564,98.743506,0
1.0240401,98.458842,0
1.0243238,98.173026,0
1.0246075,97.886073,0
1.0248913,97.597998,0
1.025175,97.308817,0
1.0254587,97.018543,0
1.0257424,96.727193,0
1.0260261,96.43478,0
1.0263099,96.141319,0
1.0265936,95.846827,0
1.0268773,95.551317,0
1.027161,95.254804,0
1.0274448,94.957305,0
1.0277285,94.658833,0
1.0280122,94.359403,0
1.0282959,94.059032,0
1.0285796,93.757733,0
1.0288634,93.455521,0
1.0291471,93.152413,0
1.0294308,92.848423,0
1.0297145,92.543566,0
1.0299982,92.237856,0
1.030282,91.93131,0
1.0305657,91.623943,0
1.0308494,91.315768,0
1.0311331,91.006802,0
1.0314169,90.697059,0
1.0317006,90.386555,0
1.0319843,90.075305,0
1.032268,89.763323,0
1.0325517,89.450625,0
1.0328355,89.137225,0
1.0331192,88.82314,0
1.0334029,88.508383,0
1.0336866,88.19297,0
1.0339704,87.876915,0
1.0342541,87.560234,0
1.0345378,87.242942,0
1.0348215,86.925054,0
1.0351052,86.606584,0
1.035389,86.287548,0
1.0356727,85.96796,0
1.0359564,85.647835,0
1.0362401,85.327188,0
1.0365238,85.006034,0
1.0368076,84.684387,0
1.0370913,84.362263,0
1.037375,84.039676,0
1.0376587,83.716641,0
1.0379425,83.393173,0
1.0382262,83.069285,0
1.0385099,82.744993,0
1.0387936,82.420312,0
1.0390773,82.095256,0
1.0393611,81.769838,0
1.0396448,81.444075,0
1.0399285,81.11798,0
1.0402122,80.791568,0
1.040496,80.464853,0
1.0407797,80.137849,0
1.0410634,79.810571,0
1.0413471,79.483033,0
1.0416308,79.155249,0
1.0419146,78.827233,0
1.0421983,78.499,0
1.042482,78.170563,0
1.0427657,77.841937,0
1.0430495,77.513135,0
1.0433332,77.184171,0
1.0436169,76.85506,0
1.0439006,76.525815,0
1.0441843,76.196449,0
1.0444681,75.866977,0
1.0447518,75.537413,0
1.0450355,75.207769,0
1.0453192,74.87806,0
1.0456029,74.548298,0
1.0458867,74.218498,0
1.0461704,73.888673,0
1.0464541,73.558836,0
1.0467378,73.229,0
1.0470216,72.899179,0
1.0473053,72.569385,0
1.047589,72.239632,0
1.0478727,71.909933,0
1.0481564,71.580301,0
1.0484402,71.250749,0
1.0487239,70.921289,0
1.0490076,70.591935,0
1.0492913,70.262699,0
1.0495751,69.933593,0
1.0498588,69.604631,0
1.0501425,69.275824,0
1.0504262,68.947186,0
1.0507099,68.618728,0
1.0509937,68.290464,0
1.0512774,67.962404,0
1.0515611,67.634562,0
1.0518448,67.306949,0
1.0521285,66.979578,0
1.0524123,66.65246,0
1.052696,66.325607,0
1.0529797,65.999031,0
1.0532634,65.672744,0
1.0535472,65.346757,0
1.0538309,65.021083,0
1.0541146,64.695732,0
1.0543983,64.370716,0
1.054682,64.046046,0
1.0549658,63.721733,0
1.0552495,63.39779,0
1.0555332,63.074226,0
1.0558169,62.751053,0
1.0561007,62.428281,0
1.0563844,62.105923,0
1.0566681,61.783987,0
1.0569518,61.462486,0
1.0572355,61.14143,0
1.0575193,60.820829,0
1.057803,60.500694,0
1.0580867,60.181035,0
1.0583704,59.861862,0
1.0586542,59.543186,0
1.0589379,59.225017,0
1.0592216,58.907364,0
1.0595053,58.590239,0
1.059789,58.27365,0
1.0600728,57.957607,0
1.0603565,57.64212,0
1.0606402,57.3272,0
1.0609239,57.012854,0
1.0612076,56.699093,0
1.0614914,56.385926,0
1.0617751,56.073363,0
1.0620588,55.761412,0
1.0623425,55.450083,0
1.0626263,55.139384,0
1.06291,54.829325,0
1.0631937,54.519914,0
1.0634774,54.21116,0
1.0637611,53.903071,0
1.0640449,53.595658,0
