xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.89075388,283.59197,0
0.89105713,284.28548,0
0.89136039,284.97697,0
0.89166364,285.66645,0
0.89196689,286.35387,0
0.89227014,287.03922,0
0.89257339,287.72247,0
0.89287664,288.40361,0
0.89317989,289.0826,0
0.89348314,289.75943,0
0.89378639,290.43407,0
0.89408964,291.10651,0
0.89439289,291.77671,0
0.89469614,292.44466,0
0.89499939,293.11033,0
0.89530265,293.7737,0
0.8956059,294.43475,0
0.89590915,295.09346,0
0.8962124,295.7498,0
0.89651565,296.40375,0
0.8968189,297.05529,0
0.89712215,297.7044,0
0.8974254,298.35105,0
0.89772865,298.99522,0
0.8980319,299.6369,0
0.89833515,300.27605,0
0.8986384,300.91265,0
0.89894166,301.5467,0
0.89924491,302.17815,0
0.89954816,302.807,0
0.89985141,303.43321,0
0.90015466,304.05677,0
0.90045791,304.67765,0
0.90076116,305.29584,0
0.90106441,305.91132,0
0.90136766,306.52405,0
0.90167091,307.13402,0
0.90197416,307.74121,0
0.90227741,308.3456,0
0.90258067,308.94716,0
0.90288392,309.54587,0
0.90318717,310.14172,0
0.90349042,310.73468,0
0.90379367,311.32474,0
0.90409692,311.91186,0
0.90440017,312.49603,0
0.90470342,313.07723,0
0.90500667,313.65544,0
0.90530992,314.23064,0
0.90561317,314.80281,0
0.90591642,315.37192,0
0.90621967,315.93796,0
0.90652293,316.5009,0
0.90682618,317.06073,0
0.90712943,317.61743,0
0.90743268,318.17097,0
0.90773593,318.72134,0
0.90803918,319.26851,0
0.90834243,319.81248,0
0.90864568,320.35321,0
0.90894893,320.89068,0
0.90925218,321.42489,0
0.90955543,321.9558,0
0.90985868,322.48341,0
0.91016194,323.00768,0
0.91046519,323.52861,0
0.91076844,324.04617,0
0.91107169,324.56034,0
0.91137494,325.07111,0
0.91167819,325.57845,0
0.91198144,326.08235,0
0.91228469,326.58279,0
0.91258794,327.07975,0
0.91289119,327.57322,0
0.91319444,328.06316,0
0.91349769,328.54958,0
0.91380094,329.03245,0
0.9141042,329.51174,0
0.91440745,329.98745,0
0.9147107,330.45956,0
0.91501395,330.92804,0
0.9153172,331.39288,0
0.91562045,331.85407,0
0.9159237,332.31159,0
0.91622695,332.76541,0
0.9165302,333.21553,0
0.91683345,333.66193,0
0.9171367,334.10458,0
0.91743995,334.54348,0
0.91774321,334.97861,0
0.91804646,335.40994,0
0.91834971,335.83747,0
0.91865296,336.26118,0
0.91895621,336.68105,0
0.91925946,337.09707,0
0.91956271,337.50922,0
0.91986596,337.91749,0
0.92016921,338.32186,0
0.92047246,338.72231,0
0.92077571,339.11884,0
0.92107896,339.51142,0
0.92138221,339.90004,0
0.92168547,340.28469,0
0.92198872,340.66535,0
0.92229197,341.04201,0
0.92259522,341.41465,0
0.92289847,341.78326,0
0.92320172,342.14782,0
0.92350497,342.50833,0
0.92380822,342.86476,0
0.92411147,343.21711,0
0.92441472,343.56536,0
0.92471797,343.9095,0
0.92502122,344.24951,0
0.92532448,344.58539,0
0.92562773,344.91711,0
0.92593098,345.24467,0
0.92623423,345.56806,0
0.92653748,345.88725,0
0.92684073,346.20225,0
0.92714398,346.51303,0
0.92744723,346.81959,0
0.92775048,347.12191,0
0.92805373,347.41999,0
0.92835698,347.71381,0
0.92866023,348.00335,0
0.92896348,348.28862,0
0.92926674,348.56959,0
0.92956999,348.84626,0
0.92987324,349.11862,0
0.93017649,349.38665,0
0.93047974,349.65035,0
0.93078299,349.9097,0
0.93108624,350.1647,0
0.93138949,350.41533,0
0.93169274,350.66159,0
0.93199599,350.90347,0
0.93229924,351.14096,0
0.93260249,351.37404,0
0.93290575,351.60271,0
0.933209,351.82697,0
0.93351225,352.04679,0
0.9338155,352.26218,0
0.93411875,352.47313,0
0.934422,352.67962,0
0.93472525,352.88165,0
0.9350285,353.07921,0
0.93533175,353.27229,0
0.935635,353.46089,0
0.93593825,353.645,0
0.9362415,353.82461,0
0.93654475,353.99972,0
0.93684801,354.17031,0
0.93715126,354.33639,0
0.93745451,354.49793,0
0.93775776,354.65495,0
0.93806101,354.80743,0
0.93836426,354.95537,0
0.93866751,355.09876,0
0.93897076,355.23759,0
0.93927401,355.37187,0
0.93957726,355.50157,0
0.93988051,355.62671,0
0.94018376,355.74728,0
0.94048702,355.86326,0
0.94079027,355.97466,0
0.94109352,356.08147,0
0.94139677,356.18368,0
0.94170002,356.2813,0
0.94200327,356.37432,0
0.94230652,356.46274,0
0.94260977,356.54655,0
0.94291302,356.62574,0
0.94321627,356.70033,0
0.94351952,356.77029,0
0.94382277,356.83564,0
0.94412603,356.89636,0
0.94442928,356.95246,0
0.94473253,357.00393,0
0.94503578,357.05078,0
0.94533903,357.09299,0
0.94564228,357.13057,0
0.94594553,357.16352,0
0.94624878,357.19183,0
0.94655203,357.21551,0
0.94685528,357.23455,0
0.94715853,357.24895,0
0.94746178,357.25871,0
0.94776503,357.26384,0
0.94806829,357.26433,0
0.94837154,357.26017,0
0.94867479,357.25138,0
0.94897804,357.23795,0
0.94928129,357.21988,0
0.94958454,357.19718,0
0.94988779,357.16984,0
0.95019104,357.13786,0
0.95049429,357.10125,0
0.95079754,357.06001,0
0.95110079,357.01414,0
0.95140404,356.96363,0
0.9517073,356.9085,0
0.95201055,356.84875,0
0.9523138,356.78437,0
0.95261705,356.71537,0
