xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.88294135,93.029869,0
0.88334973,93.076511,0
0.8837581,93.122315,0
0.88416648,93.167281,0
0.88457485,93.211406,0
0.88498323,93.254691,0
0.88539161,93.297133,0
0.88579998,93.338731,0
0.88620836,93.379485,0
0.88661674,93.419393,0
0.88702511,93.458454,0
0.88743349,93.496668,0
0.88784186,93.534032,0
0.88825024,93.570546,0
0.88865862,93.606209,0
0.88906699,93.64102,0
0.88947537,93.674978,0
0.88988375,93.708081,0
0.89029212,93.74033,0
0.8907005,93.771724,0
0.89110887,93.80226,0
0.89151725,93.83194,0
0.89192563,93.86076,0
0.892334,93.888722,0
0.89274238,93.915824,0
0.89315075,93.942065,0
0.89355913,93.967445,0
0.89396751,93.991963,0
0.89437588,94.015618,0
0.89478426,94.03841,0
0.89519264,94.060338,0
0.89560101,94.081401,0
0.89600939,94.101599,0
0.89641776,94.120931,0
0.89682614,94.139397,0
0.89723452,94.156996,0
0.89764289,94.173728,0
0.89805127,94.189592,0
0.89845964,94.204588,0
0.89886802,94.218716,0
0.8992764,94.231974,0
0.89968477,94.244363,0
0.90009315,94.255882,0
0.90050153,94.266531,0
0.9009099,94.27631,0
0.90131828,94.285218,0
0.90172665,94.293256,0
0.90213503,94.300422,0
0.90254341,94.306717,0
0.90295178,94.312141,0
0.90336016,94.316693,0
0.90376854,94.320373,0
0.90417691,94.323182,0
0.90458529,94.325118,0
0.90499366,94.326183,0
0.90540204,94.326376,0
0.90581042,94.325697,0
0.90621879,94.324145,0
0.90662717,94.321722,0
0.90703554,94.318427,0
0.90744392,94.31426,0
0.9078523,94.309222,0
0.90826067,94.303312,0
0.90866905,94.296531,0
0.90907743,94.288878,0
0.9094858,94.280355,0
0.90989418,94.270961,0
0.91030255,94.260696,0
0.91071093,94.249561,0
0.91111931,94.237557,0
0.91152768,94.224683,0
0.91193606,94.210939,0
0.91234443,94.196327,0
0.91275281,94.180847,0
0.91316119,94.164499,0
0.91356956,94.147283,0
0.91397794,94.1292,0
0.91438632,94.11025,0
0.91479469,94.090435,0
0.91520307,94.069754,0
0.91561144,94.048208,0
0.91601982,94.025798,0
0.9164282,94.002525,0
0.91683657,93.978388,0
0.91724495,93.953389,0
0.91765333,93.927528,0
0.9180617,93.900807,0
0.91847008,93.873225,0
0.91887845,93.844784,0
0.91928683,93.815484,0
0.91969521,93.785326,0
0.92010358,93.754311,0
0.92051196,93.72244,0
0.92092033,93.689714,0
0.92132871,93.656134,0
0.92173709,93.6217,0
0.92214546,93.586413,0
0.92255384,93.550275,0
0.92296222,93.513287,0
0.92337059,93.475449,0
0.92377897,93.436762,0
0.92418734,93.397228,0
0.92459572,93.356848,0
0.9250041,93.315623,0
0.92541247,93.273553,0
0.92582085,93.230641,0
0.92622922,93.186887,0
0.9266376,93.142293,0
0.92704598,93.096859,0
0.92745435,93.050587,0
0.92786273,93.003478,0
0.92827111,92.955534,0
0.92867948,92.906756,0
0.92908786,92.857145,0
0.92949623,92.806702,0
0.92990461,92.75543,0
0.93031299,92.703329,0
0.93072136,92.6504,0
0.93112974,92.596646,0
0.93153812,92.542067,0
0.93194649,92.486666,0
0.93235487,92.430443,0
0.93276324,92.373401,0
0.93317162,92.31554,0
0.93358,92.256863,0
0.93398837,92.197371,0
0.93439675,92.137065,0
0.93480512,92.075948,0
0.9352135,92.01402,0
0.93562188,91.951284,0
0.93603025,91.887742,0
0.93643863,91.823394,0
0.93684701,91.758244,0
0.93725538,91.692292,0
0.93766376,91.62554,0
0.93807213,91.557991,0
0.93848051,91.489645,0
0.93888889,91.420505,0
0.93929726,91.350574,0
0.93970564,91.279852,0
0.94011402,91.208341,0
0.94052239,91.136044,0
0.94093077,91.062962,0
