xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.95086528,103.43963,0
0.95112845,103.73107,0
0.95139162,104.02045,0
0.95165479,104.30775,0
0.95191796,104.59295,0
0.95218113,104.87603,0
0.9524443,105.15697,0
0.95270747,105.43575,0
0.95297064,105.71234,0
0.95323381,105.98673,0
0.95349698,106.25889,0
0.95376015,106.52881,0
0.95402332,106.79646,0
0.9542865,107.06181,0
0.95454967,107.32487,0
0.95481284,107.58559,0
0.95507601,107.84396,0
0.95533918,108.09996,0
0.95560235,108.35358,0
0.95586552,108.60479,0
0.95612869,108.85357,0
0.95639186,109.0999,0
0.95665503,109.34376,0
0.9569182,109.58514,0
0.95718137,109.82402,0
0.95744454,110.06037,0
0.95770771,110.29419,0
0.95797088,110.52544,0
0.95823406,110.75411,0
0.95849723,110.98019,0
0.9587604,111.20366,0
0.95902357,111.42449,0
0.95928674,111.64268,0
0.95954991,111.8582,0
0.95981308,112.07103,0
0.96007625,112.28117,0
0.96033942,112.48859,0
0.96060259,112.69328,0
0.96086576,112.89521,0
0.96112893,113.09438,0
0.9613921,113.29077,0
0.96165527,113.48437,0
0.96191845,113.67515,0
0.96218162,113.8631,0
0.96244479,114.04821,0
0.96270796,114.23046,0
0.96297113,114.40984,0
0.9632343,114.58633,0
0.96349747,114.75992,0
0.96376064,114.9306,0
0.96402381,115.09834,0
0.96428698,115.26315,0
0.96455015,115.42499,0
0.96481332,115.58387,0
0.96507649,115.73977,0
0.96533966,115.89267,0
0.96560284,116.04257,0
0.96586601,116.18944,0
0.96612918,116.33329,0
0.96639235,116.47409,0
0.96665552,116.61184,0
0.96691869,116.74652,0
0.96718186,116.87813,0
0.96744503,117.00665,0
0.9677082,117.13207,0
0.96797137,117.25438,0
0.96823454,117.37357,0
0.96849771,117.48964,0
0.96876088,117.60257,0
0.96902405,117.71235,0
0.96928723,117.81898,0
0.9695504,117.92245,0
0.96981357,118.02274,0
0.97007674,118.11984,0
0.97033991,118.21377,0
0.97060308,118.30449,0
0.97086625,118.39201,0
0.97112942,118.47632,0
0.97139259,118.5574,0
0.97165576,118.63527,0
0.97191893,118.7099,0
0.9721821,118.7813,0
0.97244527,118.84945,0
0.97270844,118.91435,0
0.97297162,118.976,0
0.97323479,119.03438,0
0.97349796,119.08951,0
0.97376113,119.14136,0
0.9740243,119.18994,0
0.97428747,119.23524,0
0.97455064,119.27726,0
0.97481381,119.316,0
0.97507698,119.35145,0
0.97534015,119.38361,0
0.97560332,119.41247,0
0.97586649,119.43804,0
0.97612966,119.46031,0
0.97639283,119.47929,0
0.97665601,119.49496,0
0.97691918,119.50732,0
0.97718235,119.51639,0
0.97744552,119.52215,0
0.97770869,119.5246,0
0.97797186,119.52375,0
0.97823503,119.51959,0
0.9784982,119.51213,0
0.97876137,119.50137,0
0.97902454,119.4873,0
0.97928771,119.46993,0
0.97955088,119.44925,0
0.97981405,119.42528,0
0.98007722,119.39802,0
0.9803404,119.36746,0
0.98060357,119.3336,0
0.98086674,119.29646,0
0.98112991,119.25603,0
0.98139308,119.21232,0
0.98165625,119.16533,0
0.98191942,119.11506,0
0.98218259,119.06152,0
0.98244576,119.00472,0
0.98270893,118.94465,0
0.9829721,118.88132,0
0.98323527,118.81475,0
0.98349844,118.74493,0
0.98376161,118.67186,0
0.98402478,118.59556,0
0.98428796,118.51604,0
0.98455113,118.43329,0
0.9848143,118.34733,0
0.98507747,118.25816,0
0.98534064,118.16579,0
0.98560381,118.07022,0
0.98586698,117.97147,0
0.98613015,117.86955,0
0.98639332,117.76445,0
0.98665649,117.6562,0
0.98691966,117.54479,0
0.98718283,117.43025,0
0.987446,117.31257,0
0.98770917,117.19177,0
0.98797235,117.06785,0
0.98823552,116.94083,0
0.98849869,116.81072,0
0.98876186,116.67753,0
0.98902503,116.54127,0
0.9892882,116.40194,0
0.98955137,116.25957,0
0.98981454,116.11417,0
0.99007771,115.96573,0
0.99034088,115.81429,0
0.99060405,115.65984,0
0.99086722,115.50241,0
0.99113039,115.342,0
0.99139356,115.17862,0
0.99165674,115.0123,0
0.99191991,114.84305,0
0.99218308,114.67087,0
0.99244625,114.49578,0
0.99270942,114.3178,0
0.99297259,114.13694,0
0.99323576,113.95322,0
0.99349893,113.76664,0
0.9937621,113.57723,0
0.99402527,113.385,0
0.99428844,113.18996,0
0.99455161,112.99214,0
0.99481478,112.79154,0
0.99507795,112.58819,0
0.99534113,112.38209,0
0.9956043,112.17327,0
0.99586747,111.96174,0
0.99613064,111.74752,0
0.99639381,111.53062,0
0.99665698,111.31107,0
0.99692015,111.08888,0
0.99718332,110.86407,0
0.99744649,110.63665,0
0.99770966,110.40664,0
0.99797283,110.17407,0
0.998236,109.93895,0
