xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.82457931,84.519991,0
0.82503439,84.613755,0
0.82548946,84.706557,0
0.82594454,84.798392,0
0.82639962,84.889258,0
0.8268547,84.979151,0
0.82730978,85.068067,0
0.82776485,85.156004,0
0.82821993,85.242959,0
0.82867501,85.328927,0
0.82913009,85.413906,0
0.82958517,85.497893,0
0.83004025,85.580885,0
0.83049532,85.662879,0
0.8309504,85.743871,0
0.83140548,85.823858,0
0.83186056,85.902839,0
0.83231564,85.980809,0
0.83277071,86.057766,0
0.83322579,86.133707,0
0.83368087,86.208629,0
0.83413595,86.28253,0
0.83459103,86.355406,0
0.83504611,86.427255,0
0.83550118,86.498075,0
0.83595626,86.567863,0
0.83641134,86.636615,0
0.83686642,86.70433,0
0.8373215,86.771005,0
0.83777657,86.836638,0
0.83823165,86.901226,0
0.83868673,86.964767,0
0.83914181,87.027257,0
0.83959689,87.088696,0
0.84005196,87.149081,0
0.84050704,87.208409,0
0.84096212,87.266679,0
0.8414172,87.323887,0
0.84187228,87.380033,0
0.84232736,87.435113,0
0.84278243,87.489126,0
0.84323751,87.54207,0
0.84369259,87.593943,0
0.84414767,87.644742,0
0.84460275,87.694467,0
0.84505782,87.743114,0
0.8455129,87.790683,0
0.84596798,87.837172,0
0.84642306,87.882578,0
0.84687814,87.9269,0
0.84733322,87.970136,0
0.84778829,88.012286,0
0.84824337,88.053346,0
0.84869845,88.093316,0
0.84915353,88.132194,0
0.84960861,88.169979,0
0.85006368,88.206669,0
0.85051876,88.242263,0
0.85097384,88.276759,0
0.85142892,88.310157,0
0.851884,88.342455,0
0.85233908,88.373651,0
0.85279415,88.403745,0
0.85324923,88.432735,0
0.85370431,88.460621,0
0.85415939,88.487401,0
0.85461447,88.513074,0
0.85506954,88.53764,0
0.85552462,88.561097,0
0.8559797,88.583444,0
0.85643478,88.604682,0
0.85688986,88.624808,0
0.85734494,88.643822,0
0.85780001,88.661723,0
0.85825509,88.678512,0
0.85871017,88.694186,0
0.85916525,88.708746,0
0.85962033,88.72219,0
0.8600754,88.73452,0
0.86053048,88.745733,0
0.86098556,88.755829,0
0.86144064,88.764809,0
0.86189572,88.772672,0
0.86235079,88.779417,0
0.86280587,88.785045,0
0.86326095,88.789554,0
0.86371603,88.792946,0
0.86417111,88.795219,0
0.86462619,88.796373,0
0.86508126,88.79641,0
0.86553634,88.795328,0
0.86599142,88.793128,0
0.8664465,88.789809,0
0.86690158,88.785373,0
0.86735665,88.779818,0
0.86781173,88.773146,0
0.86826681,88.765356,0
0.86872189,88.756449,0
0.86917697,88.746425,0
0.86963205,88.735284,0
0.87008712,88.723028,0
0.8705422,88.709656,0
0.87099728,88.695169,0
0.87145236,88.679567,0
0.87190744,88.662851,0
0.87236251,88.645022,0
0.87281759,88.626081,0
0.87327267,88.606027,0
0.87372775,88.584862,0
0.87418283,88.562587,0
0.87463791,88.539202,0
0.87509298,88.514709,0
0.87554806,88.489108,0
0.87600314,88.4624,0
0.87645822,88.434586,0
0.8769133,88.405668,0
0.87736837,88.375646,0
0.87782345,88.344521,0
0.87827853,88.312295,0
0.87873361,88.278969,0
0.87918869,88.244544,0
0.87964376,88.209022,0
0.88009884,88.172403,0
0.88055392,88.13469,0
0.881009,88.095883,0
0.88146408,88.055984,0
0.88191916,88.014995,0
0.88237423,87.972916,0
0.88282931,87.929751,0
0.88328439,87.885499,0
0.88373947,87.840164,0
0.88419455,87.793746,0
0.88464962,87.746247,0
0.8851047,87.69767,0
0.88555978,87.648016,0
0.88601486,87.597286,0
0.88646994,87.545483,0
0.88692502,87.492609,0
0.88738009,87.438665,0
0.88783517,87.383655,0
0.88829025,87.327578,0
0.88874533,87.270439,0
0.88920041,87.212239,0
0.88965548,87.15298,0
0.89011056,87.092664,0
0.89056564,87.031293,0
0.89102072,86.968871,0
0.8914758,86.905399,0
0.89193088,86.840879,0
0.89238595,86.775314,0
0.89284103,86.708707,0
0.89329611,86.64106,0
0.89375119,86.572375,0
0.89420627,86.502654,0
0.89466134,86.431902,0
0.89511642,86.36012,0
0.8955715,86.28731,0
0.89602658,86.213476,0
0.89648166,86.13862,0
0.89693674,86.062746,0
0.89739181,85.985855,0
0.89784689,85.907951,0
0.89830197,85.829036,0
0.89875705,85.749114,0
0.89921213,85.668187,0
