xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.84907818,93.458581,0
0.84951415,93.577719,0
0.84995012,93.69586,0
0.85038609,93.813,0
0.85082206,93.929135,0
0.85125802,94.044261,0
0.85169399,94.158374,0
0.85212996,94.27147,0
0.85256593,94.383545,0
0.8530019,94.494595,0
0.85343787,94.604616,0
0.85387384,94.713604,0
0.85430981,94.821555,0
0.85474578,94.928465,0
0.85518175,95.034332,0
0.85561772,95.13915,0
0.85605369,95.242916,0
0.85648965,95.345626,0
0.85692562,95.447278,0
0.85736159,95.547866,0
0.85779756,95.647388,0
0.85823353,95.74584,0
0.8586695,95.843219,0
0.85910547,95.939521,0
0.85954144,96.034742,0
0.85997741,96.128879,0
0.86041338,96.221929,0
0.86084935,96.313889,0
0.86128532,96.404755,0
0.86172128,96.494523,0
0.86215725,96.583192,0
0.86259322,96.670757,0
0.86302919,96.757215,0
0.86346516,96.842563,0
0.86390113,96.926799,0
0.8643371,97.009919,0
0.86477307,97.091919,0
0.86520904,97.172798,0
0.86564501,97.252553,0
0.86608098,97.331179,0
0.86651695,97.408676,0
0.86695291,97.485039,0
0.86738888,97.560265,0
0.86782485,97.634354,0
0.86826082,97.7073,0
0.86869679,97.779103,0
0.86913276,97.849759,0
0.86956873,97.919266,0
0.8700047,97.987621,0
0.87044067,98.054822,0
0.87087664,98.120866,0
0.87131261,98.185751,0
0.87174858,98.249475,0
0.87218454,98.312034,0
0.87262051,98.373428,0
0.87305648,98.433654,0
0.87349245,98.492709,0
0.87392842,98.550592,0
0.87436439,98.6073,0
0.87480036,98.662831,0
0.87523633,98.717183,0
0.8756723,98.770354,0
0.87610827,98.822343,0
0.87654424,98.873147,0
0.87698021,98.922765,0
0.87741617,98.971195,0
0.87785214,99.018434,0
0.87828811,99.064482,0
0.87872408,99.109336,0
0.87916005,99.152995,0
0.87959602,99.195457,0
0.88003199,99.236721,0
0.88046796,99.276785,0
0.88090393,99.315649,0
0.8813399,99.353309,0
0.88177587,99.389765,0
0.88221184,99.425016,0
0.8826478,99.459061,0
0.88308377,99.491897,0
0.88351974,99.523525,0
0.88395571,99.553942,0
0.88439168,99.583147,0
0.88482765,99.611141,0
