xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.84721486,30.431469,0
0.84745991,30.553396,0
0.84770497,30.67535,0
0.84795003,30.797328,0
0.84819508,30.919325,0
0.84844014,31.041339,0
0.84868519,31.163366,0
0.84893025,31.285402,0
0.84917531,31.407444,0
0.84942036,31.529487,0
0.84966542,31.651529,0
0.84991047,31.773565,0
0.85015553,31.895592,0
0.85040058,32.017605,0
0.85064564,32.139603,0
0.8508907,32.261579,0
0.85113575,32.383532,0
0.85138081,32.505457,0
0.85162586,32.62735,0
0.85187092,32.749208,0
0.85211598,32.871026,0
0.85236103,32.992801,0
0.85260609,33.114529,0
0.85285114,33.236207,0
0.8530962,33.35783,0
0.85334126,33.479394,0
0.85358631,33.600896,0
0.85383137,33.722332,0
0.85407642,33.843697,0
0.85432148,33.964989,0
0.85456653,34.086202,0
0.85481159,34.207334,0
0.85505665,34.328379,0
0.8553017,34.449335,0
0.85554676,34.570197,0
0.85579181,34.690962,0
0.85603687,34.811624,0
0.85628193,34.932181,0
0.85652698,35.052628,0
0.85677204,35.172962,0
0.85701709,35.293177,0
0.85726215,35.413271,0
0.85750721,35.533239,0
0.85775226,35.653078,0
0.85799732,35.772782,0
0.85824237,35.892349,0
0.85848743,36.011773,0
0.85873248,36.131051,0
0.85897754,36.25018,0
0.8592226,36.369154,0
0.85946765,36.487969,0
0.85971271,36.606623,0
0.85995776,36.725109,0
0.86020282,36.843425,0
0.86044788,36.961566,0
0.86069293,37.079529,0
0.86093799,37.197308,0
0.86118304,37.314901,0
0.8614281,37.432301,0
0.86167315,37.549507,0
0.86191821,37.666513,0
0.86216327,37.783315,0
0.86240832,37.89991,0
0.86265338,38.016292,0
0.86289843,38.132459,0
0.86314349,38.248405,0
0.86338855,38.364126,0
0.8636336,38.479619,0
0.86387866,38.594879,0
0.86412371,38.709902,0
0.86436877,38.824684,0
0.86461383,38.939221,0
0.86485888,39.053508,0
0.86510394,39.167541,0
0.86534899,39.281317,0
0.86559405,39.39483,0
0.8658391,39.508078,0
0.86608416,39.621055,0
0.86632922,39.733757,0
0.86657427,39.846181,0
0.86681933,39.958321,0
0.86706438,40.070175,0
0.86730944,40.181737,0
0.8675545,40.293004,0
0.86779955,40.403972,0
0.86804461,40.514635,0
0.86828966,40.624991,0
0.86853472,40.735034,0
0.86877978,40.844762,0
0.86902483,40.954168,0
0.86926989,41.063251,0
0.86951494,41.172004,0
0.86976,41.280425,0
0.87000505,41.388509,0
0.87025011,41.496251,0
0.87049517,41.603649,0
0.87074022,41.710696,0
0.87098528,41.817391,0
0.87123033,41.923728,0
0.87147539,42.029702,0
0.87172045,42.135312,0
0.8719655,42.240551,0
0.87221056,42.345416,0
0.87245561,42.449903,0
0.87270067,42.554007,0
0.87294573,42.657726,0
0.87319078,42.761054,0
0.87343584,42.863987,0
0.87368089,42.966522,0
