xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.90233016,108.22932,0
0.90260232,108.45286,0
0.90287447,108.67566,0
0.90314663,108.89771,0
0.90341878,109.11899,0
0.90369093,109.33951,0
0.90396309,109.55926,0
0.90423524,109.77822,0
0.9045074,109.9964,0
0.90477955,110.21379,0
0.9050517,110.43038,0
0.90532386,110.64617,0
0.90559601,110.86114,0
0.90586817,111.0753,0
0.90614032,111.28863,0
0.90641248,111.50113,0
0.90668463,111.7128,0
0.90695678,111.92362,0
0.90722894,112.13359,0
0.90750109,112.34271,0
0.90777325,112.55097,0
0.9080454,112.75835,0
0.90831755,112.96487,0
0.90858971,113.1705,0
0.90886186,113.37525,0
0.90913402,113.5791,0
0.90940617,113.78206,0
0.90967832,113.98411,0
0.90995048,114.18524,0
0.91022263,114.38547,0
0.91049479,114.58476,0
0.91076694,114.78313,0
0.9110391,114.98057,0
0.91131125,115.17706,0
0.9115834,115.3726,0
0.91185556,115.56719,0
0.91212771,115.76083,0
0.91239987,115.95349,0
0.91267202,116.14519,0
0.91294417,116.33591,0
0.91321633,116.52564,0
0.91348848,116.71439,0
0.91376064,116.90214,0
0.91403279,117.0889,0
0.91430494,117.27464,0
0.9145771,117.45938,0
0.91484925,117.64309,0
0.91512141,117.82579,0
0.91539356,118.00746,0
0.91566572,118.18809,0
0.91593787,118.36768,0
0.91621002,118.54622,0
0.91648218,118.72372,0
0.91675433,118.90016,0
0.91702649,119.07553,0
0.91729864,119.24984,0
0.91757079,119.42308,0
0.91784295,119.59523,0
0.9181151,119.76631,0
0.91838726,119.93629,0
0.91865941,120.10518,0
0.91893156,120.27297,0
0.91920372,120.43966,0
0.91947587,120.60523,0
0.91974803,120.76969,0
0.92002018,120.93303,0
0.92029234,121.09524,0
0.92056449,121.25632,0
0.92083664,121.41626,0
0.9211088,121.57507,0
0.92138095,121.73273,0
0.92165311,121.88923,0
0.92192526,122.04458,0
0.92219741,122.19877,0
0.92246957,122.35179,0
0.92274172,122.50365,0
0.92301388,122.65432,0
0.92328603,122.80382,0
0.92355819,122.95213,0
0.92383034,123.09925,0
0.92410249,123.24518,0
0.92437465,123.38991,0
0.9246468,123.53343,0
0.92491896,123.67574,0
0.92519111,123.81684,0
0.92546326,123.95673,0
0.92573542,124.09539,0
0.92600757,124.23282,0
0.92627973,124.36903,0
0.92655188,124.504,0
0.92682403,124.63773,0
0.92709619,124.77021,0
0.92736834,124.90145,0
0.9276405,125.03143,0
0.92791265,125.16016,0
0.92818481,125.28763,0
0.92845696,125.41383,0
0.92872911,125.53876,0
0.92900127,125.66242,0
0.92927342,125.7848,0
0.92954558,125.9059,0
0.92981773,126.02572,0
0.93008988,126.14425,0
0.93036204,126.26148,0
0.93063419,126.37742,0
0.93090635,126.49205,0
0.9311785,126.60539,0
0.93145065,126.71741,0
0.93172281,126.82813,0
0.93199496,126.93753,0
0.93226712,127.04561,0
0.93253927,127.15237,0
0.93281143,127.2578,0
0.93308358,127.3619,0
0.93335573,127.46467,0
0.93362789,127.56611,0
0.93390004,127.6662,0
0.9341722,127.76496,0
0.93444435,127.86237,0
0.9347165,127.95842,0
0.93498866,128.05313,0
0.93526081,128.14648,0
0.93553297,128.23848,0
0.93580512,128.32911,0
0.93607727,128.41838,0
0.93634943,128.50628,0
0.93662158,128.59281,0
